Date,规模以上工业增加值:当月同比,中国:工业增加值:规模以上工业企业:煤炭开采和洗选业:当月同比,中国:工业增加值:规模以上工业企业:石油和天然气开采业:当月同比,中国:工业增加值:规模以上工业企业:黑色金属矿采选业:当月同比,中国:工业增加值:规模以上工业企业:有色金属矿采选业:当月同比,中国:工业增加值:规模以上工业企业:非金属矿采选业:当月同比,中国:工业增加值:规模以上工业企业:其他采矿业:当月同比,中国:工业增加值:规模以上工业企业:农副食品加工业:当月同比,中国:工业增加值:规模以上工业企业:食品制造业:当月同比,中国:工业增加值:规模以上工业企业:酒、饮料和精制茶制造业:当月同比,中国:工业增加值:规模以上工业企业:烟草制品业:当月同比,中国:工业增加值:规模以上工业企业:纺织业:当月同比,中国:工业增加值:规模以上工业企业:纺织服装、服饰业:当月同比,中国:工业增加值:规模以上工业企业:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,中国:工业增加值:规模以上工业企业:木材加工及木、竹、藤、棕、草制品业:当月同比,中国:工业增加值:规模以上工业企业:家具制造业:当月同比,中国:工业增加值:规模以上工业企业:造纸及纸制品业:当月同比,中国:工业增加值:规模以上工业企业:印刷和记录媒介的复制业:当月同比,中国:工业增加值:规模以上工业企业:文教、工美、体育和娱乐用品制造业:当月同比,中国:工业增加值:规模以上工业企业:石油、煤炭及其他燃料加工业:当月同比,中国:工业增加值:规模以上工业企业:化学原料及化学制品制造业:当月同比,中国:工业增加值:规模以上工业企业:医药制造业:当月同比,中国:工业增加值:规模以上工业企业:化学纤维制造业:当月同比,中国:工业增加值:规模以上工业企业:橡胶和塑料制品业:当月同比,中国:工业增加值:规模以上工业企业:非金属矿物制品业:当月同比,中国:工业增加值:规模以上工业企业:黑色金属冶炼及压延加工业:当月同比,中国:工业增加值:规模以上工业企业:有色金属冶炼及压延加工业:当月同比,中国:工业增加值:规模以上工业企业:金属制品业:当月同比,中国:工业增加值:规模以上工业企业:通用设备制造业:当月同比,中国:工业增加值:规模以上工业企业:专用设备制造业:当月同比,中国:工业增加值:规模以上工业企业:汽车制造业:当月同比,中国:工业增加值:规模以上工业企业:铁路、船舶、航空航天和其他运输设备制造业:当月同比,中国:工业增加值:规模以上工业企业:电气机械及器材制造业:当月同比,中国:工业增加值:规模以上工业企业:计算机、通信和其他电子设备制造业:当月同比,中国:工业增加值:规模以上工业企业:仪器仪表制造业:当月同比,中国:工业增加值:规模以上工业企业:其他制造业:当月同比,中国:工业增加值:规模以上工业企业:废弃资源综合利用业:当月同比,中国:工业增加值:规模以上工业企业:金属制品、机械和设备修理业:当月同比,中国:工业增加值:规模以上工业企业:电力、热力的生产和供应业:当月同比,中国:工业增加值:规模以上工业企业:燃气生产和供应业:当月同比,中国:工业增加值:规模以上工业企业:水的生产和供应业:当月同比,中国:开工率:聚酯产业链:精对苯二甲酸,中国:开工率:聚酯产业链:对二甲苯,中国:开工率:聚酯产业链:聚酯,中国:开工率:聚酯产业链:乙二醇(综合),中国:开工率:聚酯产业链:织造业,开工率:PTA装置,中国:日均产量:生铁:重点企业,中国:日均产量:粗钢:重点企业,中国:产量:钢材:重点钢铁企业,用电量:工业,用电量:水的生产和供应业,用电量:燃气生产和供应业,用电量:电力、热力的生产和供应业,用电量:金属制品、机械和设备修理业,用电量:废弃资源综合利用业,用电量:其他制造业,用电量:仪器仪表制造业,用电量:计算机、通信和其他电子设备制造业,用电量:电气机械及器材制造业 ,用电量:铁路、船舶、航空航天和其他运输设备制造业,用电量:汽车制造业,用电量:专用设备制造业,用电量:通用设备制造业,用电量:金属制品业,用电量:有色金属冶炼及压延加工业,用电量:黑色金属冶炼及压延加工业 ,用电量:非金属矿物制品业,用电量:橡胶和塑料制品业,用电量:化学纤维制造业,用电量:医药制造业,用电量:化学原料及化学制品制造业,用电量:石油、煤炭及其他燃料加工业,用电量:文教、工美、体育和娱乐用品制造业,用电量:印刷和记录媒介的复制业,用电量:造纸及纸制品业,用电量:家具制造业,用电量:木材加工及木、竹、藤、棕、草制品业,用电量:皮革、毛皮、羽毛及其制品和制鞋业,用电量:纺织服装、服饰业,用电量:纺织业,用电量:烟草制品业,用电量:酒、饮料和精制茶制造业,用电量:食品制造业,用电量:农副食品加工业,用电量:其他采矿业,用电量:有色金属矿采选业,用电量:非金属矿采选业,用电量:煤炭开采和洗选业,用电量:石油和天然气开采业,用电量:黑色金属矿采选业,中国:主要45港口:日均疏港量:铁矿石,中国:生产率:焦炉:国内独立焦化厂(230家),中国:高炉开工率(247家),中国:产量:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:产量:线材:主要钢厂,中国:产量:冷轧板卷:主要钢厂,中国:产量:热轧板卷:主要钢厂,中国:产量:中厚板:主要钢厂,中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率(常减压开工率):山东地炼厂,中国:产能利用率:成品油:独立炼厂,中国:产能利用率:成品油:主营炼厂,重点电厂:日耗量:煤炭,中国:江浙地区:开工率:涤纶长丝,中国:装置负荷率:涤纶短纤,中国:开工率:精对苯二甲酸,社会库存:PTA:期末值,港口库存:MEG(乙二醇):华东地区:期末值,聚酯瓶片:企业开工负荷:当周值,中国:产量:乙烯,中国:开工率:乙烯,PVC:开工率:当周值,工厂库存:PP粉:当周环比,库存:PP:国内:当周环比,社会库存:PVC:同比,中国:产能利用率:水泥熟料,制造业PMI,制造业PMI:生产
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.46000000000001,84.11600000000001,86.918,61.470000000000006,79.0,73.52799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.29,73.3,74.62,-0.034105984728499905,0.009635311983672068,-0.03386119030688661,80.55,320.46,0.049896638229154355,78.37,70.7,62.94,53.36,,,96.14,84.84,-0.061009127112392036,,,,,,,3.172,9.8688,-2.7164999999999964,77.88,,
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.83,80.42,86.538,62.239999999999995,77.8,77.474,183.26,204.39,1915.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.09,74.42,75.02,0.009579037089503473,-0.01858875246827907,0.014093677493679735,83.73,327.27,-0.03733572541677166,78.86,74.22,60.89,52.77,,,96.15,83.35,0.03917600892760653,,,,,,,-1.7799,-2.314,-5.171800000000005,64.22,,
2021-08-20,6.4,0.3,4.4,-1.4,-9.9,2.9,-25.0,5.9,5.0,6.4,11.8,-1.0,8.1,4.6,6.7,9.2,1.4,7.8,9.2,1.9,6.6,25.3,12.8,1.1,5.9,-2.6,2.3,12.7,7.6,5.3,-8.5,4.6,10.3,13.0,6.9,3.1,34.6,3.0,12.7,23.5,9.6,79.6,80.616,83.34200000000001,61.767999999999994,74.4,79.6,187.15,213.79,2061.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.03,75.34,73.55,0.005282304175763031,0.02752888323101388,0.015074504590947058,82.88,320.55,-0.0017847851841237272,80.34,74.06,62.0,55.02,,,93.64,79.69,0.055169538452377154,,,,,,,-4.6129,0.8406,-1.2301999999999964,63.41,,
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.45599999999999,80.91,82.85600000000001,59.57000000000001,71.6,78.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.41,74.53,74.24,0.01473532775728259,0.009757639529881068,-0.023734297584051767,83.32,317.62,0.0060849104342359794,79.31,73.19,66.25,56.16,,,91.19,86.46,0.014046834180947876,,,,,,,-9.1883,-14.0187,3.5955000000000013,69.98,50.1,50.9
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.652,80.91,81.96000000000001,55.048,70.6,78.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.61,72.43,,0.0212703266615879,0.01673989167667944,0.008394453024714643,81.49,314.57,-0.002741047017529752,76.77,71.4,66.31,57.93,,,90.91,74.18,0.03673072702757807,,,,,,,-9.0529,-4.5828,3.5308999999999955,84.59,,
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.574,80.91,83.256,56.98,70.4,80.9175,181.73,204.49,1933.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.18,68.16,73.55,-0.022247993171895963,-0.01823488373266713,0.014882402956850171,81.07,318.9,0.0025190796458218756,72.65,66.53,67.18,59.16,,,89.92,74.87,-0.002390389261760717,,,,,,,-4.0151,1.0468,-0.09409999999999741,74.43,,
2021-09-17,5.3,2.3,7.0,-1.8,-5.6,-2.5,15.9,7.2,6.4,7.5,9.4,-2.5,6.7,5.7,3.6,4.5,2.9,9.6,7.7,-4.5,5.5,32.9,9.7,0.4,4.4,-5.3,2.8,11.8,6.7,8.7,-12.6,1.3,10.3,13.3,9.4,2.1,25.8,0.1,5.0,24.5,6.6,75.85999999999999,80.91,82.47999999999999,58.412,70.6,75.0975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.29,65.1,71.86,-0.0628221285602919,-0.03594660552882001,-0.05425969972145506,79.12,310.84,0.008473690315392801,69.27,62.57,66.58,59.31,,,86.84,69.15,-0.011019046328761384,,,,,,,-12.7233,5.2712,12.289099999999998,65.59,,
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.72999999999999,82.05,79.70750000000001,60.082499999999996,63.0,69.695,178.48,199.13,1929.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.86,66.32,69.9,-0.12580999035530915,-0.12717094715354804,-0.10773261354244834,75.23,308.66,-0.028051391007726245,70.24,65.53,66.29,57.81,,,83.05,69.38,-0.10603997890802042,,,,,,,25.4618,10.5644,0.4667999999999992,69.35,49.6,49.5
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.78999999999999,81.96,77.6825,59.74,50.75,68.064,168.12,176.88,1864.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.62,65.88,73.26,-0.08751150035262523,-0.0869793559838472,-0.14427213645577908,73.21,301.94,-0.06871262961482572,70.0,63.33,63.88,57.29,,,78.37,67.03,0.04133163523459071,,,,,,,-5.8894,-13.0105,7.038900000000002,69.91,,
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.98,79.5,77.41,59.74,35.0,59.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.11,67.14,77.54,0.06586967215050077,0.15817714485874657,0.14619174390975598,73.79,297.3,0.03658412343950079,71.67,63.96,,59.39,,,,,-0.010929070532190721,,,,,,,7.1882,17.8453,4.175599999999999,77.5,,
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.69,79.5,76.28666666666668,60.77333333333333,42.0,63.00333333333333,167.08,187.32,1830.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.36,66.53,78.09,0.04249988899853907,0.009792799003394137,0.0326759876413627,76.47,295.39,0.019293699266414777,71.74,61.42,66.05,60.24,75.09,,72.48,69.67,-0.11965635515825834,,,,,,,8.8757,-8.5291,-5.075099999999999,75.47,,
2021-10-22,3.1,2.9,9.2,-2.8,0.2,-3.6,5.4,2.5,2.8,3.6,1.4,-5.8,5.2,6.6,3.3,0.7,-3.0,3.1,7.0,-8.1,,26.5,-0.8,-3.9,-1.1,-9.7,1.2,6.8,3.0,8.8,-8.2,7.9,6.8,9.5,7.9,4.0,26.6,6.7,8.9,23.7,6.8,74.98,76.06,76.784,55.178,55.6,77.348,166.45,187.47,1846.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.25,65.97,76.47,-0.014235763683658753,-0.010449074662715496,-0.09152346138383471,77.47,284.96,-0.08025929715450442,71.66,59.08,66.23,56.75,75.17,,70.69,72.22,0.20227393603845378,,,,,,,-16.7754,11.6136,1.4093000000000018,75.37,,
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.98,70.9,77.51599999999999,54.010000000000005,58.2,80.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.33,64.99,74.88,0.0636764284000435,0.029273538502128993,0.07497931041006023,80.06,292.85,0.044624594787189054,70.67,57.6,67.88,61.65,79.27,,70.82,77.54,0.040523480258923605,,,,,,,76.0993,-6.2531,7.647499999999997,65.86,49.2,48.4
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.98,76.532,78.23,54.010000000000005,63.8,78.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.73,65.5,70.88,-0.007979730409643615,-0.01009219619132029,-0.005677317395213599,81.04,297.2,-0.03407910243176282,71.74,58.31,68.13,62.76,80.49,,73.6,77.58,-0.013695494083607151,,,,,,,-3.7577,-2.7481,5.388700000000002,69.7,,
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.048,76.494,77.744,50.962,65.0,77.048,160.44,179.95,1749.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.92,64.19,71.61,-0.019684020242250355,-0.009382145818812582,-0.0028888571101868266,79.89,301.45,-0.017026611842898554,69.85,58.57,68.85,63.89,80.62,,77.59,76.95,-0.03840351452362434,,,,,,,-25.2504,0.8505,18.403599999999997,72.89,,
2021-11-19,3.5,9.2,5.7,-3.4,-0.8,-0.7,-15.2,3.3,6.8,9.2,11.9,-5.9,8.2,7.9,3.0,2.8,-1.2,4.9,7.4,-4.3,0.8,16.3,-3.9,-5.4,-4.1,-12.8,,6.7,1.0,7.2,-7.9,6.5,5.3,14.0,5.1,6.7,27.2,7.6,10.7,24.1,4.5,78.38,72.39000000000001,77.204,50.0,64.6,78.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.83,59.79,70.32,-0.043853834085838095,-0.009963332725438256,-0.002133984500094499,79.43,302.32,0.008301558550415145,65.19,55.31,68.43,63.41,80.54,,87.07,78.08,0.0,,,,,,,-10.2405,0.4353,6.2033000000000005,65.34,,
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.43199999999999,78.28,82.458,50.0,63.2,77.43199999999999,160.65,176.28,1745.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.61,59.31,69.64,0.006152958637855477,0.010613210896157632,-0.01259133717710803,79.51,291.84,0.025144181801024956,65.02,54.35,68.22,64.47,80.29,,88.43,80.56,0.04000282593051896,321.0,,,,,0.03778151372023242,12.8254,2.9523,44.6484,65.72,50.1,52.0
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.894,81.20599999999999,83.55,50.727999999999994,61.2,74.894,163.21,171.69,1910.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.03,60.29,69.8,0.0178020318574994,0.018665063185532738,0.042801028527243545,73.56,280.57,0.004745253606037281,65.97,56.72,67.59,62.76,78.27,,81.83,80.77,-0.0553450981188206,318.4,0.095957010357278,,,,0.015011905959056548,15.0322,-10.8656,53.498200000000004,56.54,,
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.966,79.74,82.97,47.68,59.2,69.966,164.18,193.43,1799.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.64,61.59,68.12,-0.009425823847055703,0.009519348419687823,0.05002666977235748,78.14,282.62,0.03701792958886774,67.73,58.13,66.47,63.25,73.74,,79.53,81.48,-0.07511786620068683,308.9,0.005159637373683523,,,,0.001712667568363635,-19.528,5.0767,-20.3733,52.93,,
2021-12-17,3.8,9.6,0.4,-1.4,1.5,4.0,-33.6,7.0,9.0,12.3,-4.3,-3.5,7.4,6.1,3.8,4.2,1.9,6.7,6.9,-5.4,-0.9,17.0,-1.3,-2.0,-4.0,-11.2,-1.2,3.5,2.8,4.0,-4.7,3.6,9.4,13.5,8.6,12.6,18.6,15.2,10.1,24.7,7.6,67.134,79.74,82.92,47.096,57.6,67.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.07,62.17,67.99,-0.003978180030731693,-0.04819820298479893,-0.06351571433541459,75.75,298.35,-0.01221377352039621,68.05,60.21,66.38,60.5,77.7,,79.73,81.14,-0.042925044717033956,298.2,0.02069149102760104,,,,0.042773491769176886,17.7786,-1.9101,-27.6304,53.95,,
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.18,79.65,83.09,49.67999999999999,56.6,69.424,163.63,189.05,1830.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.28,61.68,67.86,-0.031804144321685435,0.010220992376184235,-0.04065631696902816,76.1,288.96,-0.005258007012777455,66.53,62.75,65.42,60.79,78.27,,77.17,81.14,0.04236466364324887,284.0,0.07025231749725869,,,,-0.04395887221749373,-14.4725,5.1833,-17.607200000000006,52.56,,
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.01,79.29,82.55600000000001,50.31,55.6,72.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.98,62.14,70.14,0.015582590464332746,-0.010386706188809214,0.02759114603679702,77.8,296.93,0.014063830522708543,67.01,62.22,66.11,60.35,78.27,,76.53,84.08,0.11015561512052052,276.7,-0.02422649510197683,,,,0.015041811298060814,-22.016,-2.7498,-11.360299999999999,50.08,50.3,51.4
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.515,79.29,83.5125,51.3375,54.75,68.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.73,72.21,74.3,0.04213983977429958,-0.019918643306519712,-0.007860535761182064,81.69,305.91,0.0031759583611234987,77.55,67.46,66.41,60.98,76.68,,75.73,83.16,-0.028647958242772553,267.5,0.0488832917148363,,,,0.00724359654098361,-1.5866,1.1758,10.701200000000004,62.19,,
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.676,77.75800000000001,83.56,49.78,52.4,71.676,175.0,196.66,1887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.25,74.31,75.79,0.013028116440485071,-0.01002472077133909,-0.0074595647170001556,82.13,311.51,-0.014489620176018292,79.44,70.02,65.99,61.96,76.18,590.4,83.39,82.83,-0.008170721807049475,258.0,0.005714301263439303,,,,-0.009322869544817536,-23.3286,-12.4239,-28.2173,61.93,,
2022-01-21,4.3,12.2,-0.7,2.8,0.2,5.7,-1.4,5.7,9.1,11.9,-14.5,-2.4,5.0,5.5,9.8,1.4,1.9,5.9,7.9,-3.3,1.2,8.6,-1.1,,-0.2,-2.5,-0.8,4.6,1.5,7.4,2.8,-2.0,5.8,12.0,4.6,3.0,25.0,12.1,7.9,4.3,3.7,77.35,71.63,84.164,53.69,47.6,77.09,175.15,198.73,1918.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.05,76.72,76.27,-0.07529102139095034,-0.05168882845358436,-0.06769801628847105,82.07,316.3,-0.0006279435057203742,82.62,71.42,64.91,63.18,76.18,563.7,83.2,80.36,0.022024201445910663,258.0,-0.05866784808880343,,,,0.020473257420365876,-1.7934,-2.3065,15.852599999999999,59.98,,
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.388,80.588,83.63,57.96,35.6,84.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5,75.88,74.84,-0.01174913381932452,-0.010848054312105226,-0.0010743358745815001,82.43,322.64,-0.0039336058903218785,81.38,70.78,62.53,59.42,77.89,,81.3,78.98,0.059229869158886395,267.2,-0.01215820447980942,,,,0.006985485953236115,16.1839,-6.436,32.6763,37.06,50.1,50.9
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.44,81.92,82.59,57.96,23.0,86.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.45,72.38,,,,,80.05,309.71,-0.013810839408749942,79.58,65.4,,,,,,,,,,,,,,,,45.7065,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.208,83.864,86.646,58.98,25.8,82.208,171.96,192.35,1810.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.94,69.48,68.18,,,,78.32,298.37,-0.005931881121258087,75.48,63.78,62.13,56.17,78.71,449.7,80.22,83.22,,282.3,,,,,,313.6856,138.1265,-19.781499999999994,35.69,,
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.168,84.35,89.536,58.98,38.0,80.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.42,68.08,69.6,0.04749177330810639,0.0,-0.019507308888911723,80.82,301.6,0.004892338426387255,72.68,63.78,59.83,55.28,78.71,519.0,,87.89,-0.058378108775317905,284.0,0.09644589826825278,,,,-0.007551955337932625,12.8071,1.1613,-66.0424,35.93,,
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.768,84.35,90.58599999999998,59.136,54.0,78.768,168.36,189.89,1890.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.86,72.9,73.63,0.06683883914681044,0.020945938701159683,0.048693254615042925,81.62,311.36,0.03583317290598931,76.92,68.82,60.56,56.21,78.71,551.8,85.1,87.42,-0.012975158863133274,283.7,0.055309056958304126,,,,0.004789522642022703,10.6272,9.9297,-10.5703,38.64,50.2,50.4
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.56800000000001,85.598,91.50999999999999,59.36999999999999,62.0,76.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.78,74.82,74.74,0.05934891524520847,0.05999940719884567,0.013247267047944433,82.88,317.16,0.041578173230504945,79.82,69.82,60.15,57.31,79.36,483.6,86.1,87.45,-0.00026656004422775936,278.5,0.029524391988954513,,,,0.0015077273870138796,-5.1654,-15.2461,-14.6525,42.0,,
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.576,86.43,91.80999999999999,59.36999999999999,67.0,77.576,174.31,195.9,1913.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.32,74.59,70.83,0.021399208280534765,-0.020216098590426945,0.014130752488132003,80.2,294.87,-0.03098225099896279,80.42,68.38,57.09,55.95,79.73,,93.04,86.14,-0.016260520871780315,273.1,-0.004808204099732372,,,,0.005883474441559677,-9.9303,11.2737,5.141299999999999,46.76,,
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.518,84.714,91.262,59.676,68.6,76.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.5,76.92,79.01,0.014425821249687054,0.010490480020370896,0.02215764490961636,83.14,306.59,-0.017722763149037313,83.32,70.71,56.08,53.16,79.45,450.5,92.72,83.92,-0.010076337978834893,268.1,0.0032428502710954987,,,,0.0024931451458014564,12.8073,-2.09,-4.1441,67.9,,
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.34,82.806,91.702,60.24400000000001,66.2,76.34,179.63,204.93,2012.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.15,78.06,78.19,0.033172434263239126,-0.05062222068806399,-0.01741633781498475,81.65,314.23,0.021306039959886114,85.3,71.86,53.25,50.93,76.49,,92.9,81.47,-0.013225154874457523,261.0,-0.029571334957155138,,,,0.007195168121027606,2.7675,-9.8813,-2.3574,76.12,49.5,49.5
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.994,81.152,90.92,60.79,64.2,79.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.12,78.11,77.43,-0.02489917243338091,0.03088253658236262,-0.010718701655778595,80.88,307.22,0.059603418320092416,85.1,71.7,52.96,50.53,75.66,,91.34,78.98,0.028436639272766406,258.9,0.032178898364235486,,,,-0.03458376719696066,-2.4809,-6.0706,7.5405999999999995,79.71,,
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.195,75.4,89.0625,60.875,56.5,78.3725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.57,78.31,79.29,0.02087281856985701,0.009751254133528953,-0.011602297923684723,84.67,319.5,0.029808676870512585,84.47,72.65,49.43,50.67,76.75,378.3,88.59,74.0,-0.00798434446660412,259.2,0.024692612590371255,,,,0.010058013367215679,3.99,18.8878,8.8931,84.53,,
2022-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.666,75.4,83.486,59.568,49.6,74.008,196.37,222.4,2088.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.28,75.6,80.13,-0.008524758689701706,0.01971404854222847,0.036041295339474644,84.63,321.35,-0.022806647690862825,79.3,72.39,48.99,52.58,71.92,,81.27,69.2,-0.0035388630916504127,257.9,0.07345444854915328,,,,-0.00865145345243512,-8.9493,-2.0649,-0.4689999999999994,83.41,,
2022-04-22,5.0,16.7,5.7,12.2,11.4,4.2,76.7,6.1,3.8,7.0,5.0,0.7,5.1,5.2,4.8,0.1,1.4,3.9,3.4,-3.3,3.0,10.1,1.2,0.8,1.6,-1.6,6.2,2.1,-0.7,7.6,-1.0,1.1,10.6,12.5,4.4,19.6,26.7,22.2,3.9,11.0,4.7,73.17,75.4,79.22999999999999,57.48,50.2,73.17,195.61,223.56,2154.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.33,77.07,79.78,-0.0009118739640525675,0.0,-0.006240269860084524,84.75,322.12,0.04176423470178303,80.45,74.4,51.89,50.99,69.71,,74.1,63.89,-0.05392330531694434,258.9,0.08590910146663866,,,,-0.02706893239756969,-13.0669,-4.2886,16.1914,76.08,,
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.81166666666667,74.76166666666667,78.81333333333333,57.50666666666667,53.0,74.81166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7,79.0,80.95,-0.020307772454676076,0.048821409775521296,0.020797209752150714,84.64,324.05,0.0012284175434045252,83.34,75.77,51.61,50.37,69.71,408.0,73.79,62.45,0.008169160443104673,261.6,0.0,,,,0.005629392361848673,-24.2636,-6.2341,7.286999999999999,81.89,47.4,44.4
